projeto_id,projeto_nome,projeto_setor,projeto_macrossetor,projeto_impacto,projeto_status,projeto_alcance-geografico,projeto_publico-alvo,proponente_id,proponente_nome,proponente_empresa,proponente_atuacao,proponente_cargo,avaliador_id,avaliador_nome,avaliador_empresa,avaliador_atuacao,avaliador_cargo,avaliacao
270,Nêutron de Newton,Científico,Ciência e Pesquisa,Científico,Em andamento,Nacional,Consumidores e Empresas,270,Sued Xisto Maior Camacho,Skillsoft,Desenvolvimento Profissional,CLO,857,Aldiana Macena Bonilha Araújo,Google,Tecnologia,CHRO,3
270,Nêutron de Newton,Científico,Ciência e Pesquisa,Científico,Em andamento,Nacional,Consumidores e Empresas,270,Sued Xisto Maior Camacho,Skillsoft,Desenvolvimento Profissional,CLO,1028,Duplanil Quintana,Siemens,Energia Renovável,Embaixador,1
270,Nêutron de Newton,Científico,Ciência e Pesquisa,Científico,Em andamento,Nacional,Consumidores e Empresas,270,Sued Xisto Maior Camacho,Skillsoft,Desenvolvimento Profissional,CLO,1075,Edivando Caiado Paz,Fundação Bill e Melinda Gates,Filantropia,CIO,3
271,Espaço Sideral,Astronomia,Ciência e Pesquisa,Científico,Em andamento,Nacional,Funcionários,271,Raquel Veríssimo Catela,Local Team Building Company,Desenvolvimento de Equipes,CCO,80,Cildo Gois,WWF,Conservação Ambiental,CEO,4
271,Espaço Sideral,Astronomia,Ciência e Pesquisa,Científico,Em andamento,Nacional,Funcionários,271,Raquel Veríssimo Catela,Local Team Building Company,Desenvolvimento de Equipes,CCO,151,Jeter Monte,Facebook (Meta),Tecnologia,CTO,4
271,Espaço Sideral,Astronomia,Ciência e Pesquisa,Científico,Em andamento,Nacional,Funcionários,271,Raquel Veríssimo Catela,Local Team Building Company,Desenvolvimento de Equipes,CCO,1331,Gilbetania Vergueiro,Google,Investimentos tecnológicos,CHRO,4
272,IA em Neurociência Computacional,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,Consumidores e Empresas,272,Eranildes Quinteiro Olivares Fogaça,DeepMind,Tecnologia Farmacêutica,CFO,303,Melanias Lários Horta Muxagata,McKinsey & Company,Consultoria,CHRO,3
272,IA em Neurociência Computacional,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,Consumidores e Empresas,272,Eranildes Quinteiro Olivares Fogaça,DeepMind,Tecnologia Farmacêutica,CFO,522,Valmira Flores Bicalho Ourique,Google,Tecnologia,CFO,5
272,IA em Neurociência Computacional,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,Consumidores e Empresas,272,Eranildes Quinteiro Olivares Fogaça,DeepMind,Tecnologia Farmacêutica,CFO,728,Adrielen Coutinho Mendes,UNICEF,Assistência Humanitária,Embaixador,3
272,IA em Neurociência Computacional,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,Consumidores e Empresas,272,Eranildes Quinteiro Olivares Fogaça,DeepMind,Tecnologia Farmacêutica,CFO,789,Tassia Rosado,Google,Tecnologia,CTO,3
272,IA em Neurociência Computacional,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,Consumidores e Empresas,272,Eranildes Quinteiro Olivares Fogaça,DeepMind,Tecnologia Farmacêutica,CFO,858,Zozimo Ramos Inácio,Google,Tecnologia,CIO,3
272,IA em Neurociência Computacional,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,Consumidores e Empresas,272,Eranildes Quinteiro Olivares Fogaça,DeepMind,Tecnologia Farmacêutica,CFO,902,Delci Espargosa Caetano Maior,Netflix,Entretenimento,CLO,3
272,IA em Neurociência Computacional,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,Consumidores e Empresas,272,Eranildes Quinteiro Olivares Fogaça,DeepMind,Tecnologia Farmacêutica,CFO,1261,Robiane Sesimbra Souto Pêcego,SpaceX,Tecnologia de transporte,CHRO,3
272,IA em Neurociência Computacional,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,Consumidores e Empresas,272,Eranildes Quinteiro Olivares Fogaça,DeepMind,Tecnologia Farmacêutica,CFO,1279,Luizinho Candal Porciúncula,Google,Capacitação tecnológica,CTO,3
272,IA em Neurociência Computacional,Científico,Ciência e Pesquisa,Científico,Em planejamento,Local,Consumidores e Empresas,272,Eranildes Quinteiro Olivares Fogaça,DeepMind,Tecnologia Farmacêutica,CFO,1322,Alriane Brasil Mourato Bulhões,UNESCO,Educação,CCO,3
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,103,Elanio Malafaia Pardo Avelar,WWF,Conservação Ambiental,COO,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,165,Kainan Bentes Beiriz Nascimento,Google,Transporte,CMO,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,306,Agostinha Bicalho,Adobe,Software,Embaixador,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,334,Estelia Ramalho Costa,Beyond Meat,Alimentação,CHRO,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,476,Kuno Marcondes Cidreira Silva,WWF,Conservação Ambiental,COO,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,936,Mikiko Laureano Freiria,MIT,Educação e Pesquisa,CHRO,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,1113,Iranilton Lemos Caldas Bivar,Greenpeace,Ambiental,CFO,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,1114,Lucielma Casado Caires,IBM,Tecnologia,CEO,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,1336,Brunilda Penha,Google,Integração cultural,CCO,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,1347,Jonadas Frajuca Miguéis Colares,Siemens,Urbanismo,CEO,4
273,AirFlow,TI,Tecnologia e Informação,Econômico,Em andamento,Local,Funcionários,273,Loiva Figueira,IBM,Inclusão de PCDs,CFO,1387,Islander Escobar,Goldman Sachs,Gestão de carbono,CCO,4
274,Iniciativa Diversidade na Localiza,Social,Serviços Sociais,Social,Em planejamento,Nacional,Consumidores e Empresas,274,Adalto Tabanez Caetano,Nanobiotix,Nanotecnologia,CIO,74,Cesaro Paz,Amnesty International,Direitos Humanos,CHRO,4
274,Iniciativa Diversidade na Localiza,Social,Serviços Sociais,Social,Em planejamento,Nacional,Consumidores e Empresas,274,Adalto Tabanez Caetano,Nanobiotix,Nanotecnologia,CIO,136,Jeder Farinha Damásio,Bayer,Agricultura,CIO,4
274,Iniciativa Diversidade na Localiza,Social,Serviços Sociais,Social,Em planejamento,Nacional,Consumidores e Empresas,274,Adalto Tabanez Caetano,Nanobiotix,Nanotecnologia,CIO,223,Sidileia Penha,Bio-Rad Laboratories,Biotecnologia,Embaixador,4
274,Iniciativa Diversidade na Localiza,Social,Serviços Sociais,Social,Em planejamento,Nacional,Consumidores e Empresas,274,Adalto Tabanez Caetano,Nanobiotix,Nanotecnologia,CIO,446,Itauani Nunes,MIT,Educação e Pesquisa,CIO,4
274,Iniciativa Diversidade na Localiza,Social,Serviços Sociais,Social,Em planejamento,Nacional,Consumidores e Empresas,274,Adalto Tabanez Caetano,Nanobiotix,Nanotecnologia,CIO,473,Jardiele Simão Lira Cobra,Google,Tecnologia,COO,4
274,Iniciativa Diversidade na Localiza,Social,Serviços Sociais,Social,Em planejamento,Nacional,Consumidores e Empresas,274,Adalto Tabanez Caetano,Nanobiotix,Nanotecnologia,CIO,1114,Lucielma Casado Caires,IBM,Tecnologia,CEO,4
274,Iniciativa Diversidade na Localiza,Social,Serviços Sociais,Social,Em planejamento,Nacional,Consumidores e Empresas,274,Adalto Tabanez Caetano,Nanobiotix,Nanotecnologia,CIO,1148,Iane Furquim Viana Neiva,Google,Tecnologia,CIO,4
274,Iniciativa Diversidade na Localiza,Social,Serviços Sociais,Social,Em planejamento,Nacional,Consumidores e Empresas,274,Adalto Tabanez Caetano,Nanobiotix,Nanotecnologia,CIO,1246,Vonei Vital Milheirão,Siemens,Logística,CHRO,4
275,Pilar do Progresso,Desenvolvimento Urbano,Desenvolvimento Urbano e Infraestrutura,"Social, Econômico",Em andamento,Nacional,Consumidores,275,Anielen Cabeça Pederneiras,IBM,Nanotecnologia,CFO,372,Omario Portela Carvalheira Fartaria,Coursera,Educação e Tecnologia,CMO,3
275,Pilar do Progresso,Desenvolvimento Urbano,Desenvolvimento Urbano e Infraestrutura,"Social, Econômico",Em andamento,Nacional,Consumidores,275,Anielen Cabeça Pederneiras,IBM,Nanotecnologia,CFO,467,Celismar Veiga,CERN,Pesquisa em Física,CMO,3
275,Pilar do Progresso,Desenvolvimento Urbano,Desenvolvimento Urbano e Infraestrutura,"Social, Econômico",Em andamento,Nacional,Consumidores,275,Anielen Cabeça Pederneiras,IBM,Nanotecnologia,CFO,525,Renat Valim Goulart Ulhoa,Greenpeace,Meio Ambiente e Conservação,CIO,3
275,Pilar do Progresso,Desenvolvimento Urbano,Desenvolvimento Urbano e Infraestrutura,"Social, Econômico",Em andamento,Nacional,Consumidores,275,Anielen Cabeça Pederneiras,IBM,Nanotecnologia,CFO,661,Adevalter Amoedo Doutis,UNESCO,Educação e Cultura,COO,3
275,Pilar do Progresso,Desenvolvimento Urbano,Desenvolvimento Urbano e Infraestrutura,"Social, Econômico",Em andamento,Nacional,Consumidores,275,Anielen Cabeça Pederneiras,IBM,Nanotecnologia,CFO,1062,Sillene Durão,Telefónica,Telecomunicações,CFO,3
275,Pilar do Progresso,Desenvolvimento Urbano,Desenvolvimento Urbano e Infraestrutura,"Social, Econômico",Em andamento,Nacional,Consumidores,275,Anielen Cabeça Pederneiras,IBM,Nanotecnologia,CFO,1129,Elissonia Neves,BBC,Mídia,CIO,3
276,AceleraTalentos,Educação,Educação,Econômico,Em andamento,Nacional,Empresas,276,Deani Matosinhos,Talent Development Firm,Desenvolvimento de Potencial,Embaixador,5,Jamur Mantas,Acciona,Energia Renovável,COO,2
276,AceleraTalentos,Educação,Educação,Econômico,Em andamento,Nacional,Empresas,276,Deani Matosinhos,Talent Development Firm,Desenvolvimento de Potencial,Embaixador,34,Mizaiane Barrico,Amnesty International,Direitos Humanos,CHRO,2
276,AceleraTalentos,Educação,Educação,Econômico,Em andamento,Nacional,Empresas,276,Deani Matosinhos,Talent Development Firm,Desenvolvimento de Potencial,Embaixador,112,Adelano Colaço Duarte,Autodesk,Software,CFO,2
276,AceleraTalentos,Educação,Educação,Econômico,Em andamento,Nacional,Empresas,276,Deani Matosinhos,Talent Development Firm,Desenvolvimento de Potencial,Embaixador,388,Rosimildo Barrocas Curado Outeiro,Microsoft,Tecnologia,CLO,2
276,AceleraTalentos,Educação,Educação,Econômico,Em andamento,Nacional,Empresas,276,Deani Matosinhos,Talent Development Firm,Desenvolvimento de Potencial,Embaixador,1088,Obadia Galante,Eli Lilly and Company,Farmacêutica,CCO,2
276,AceleraTalentos,Educação,Educação,Econômico,Em andamento,Nacional,Empresas,276,Deani Matosinhos,Talent Development Firm,Desenvolvimento de Potencial,Embaixador,1177,Nardelio Quinta,World Bank,Desenvolvimento econômico,CCO,2
276,AceleraTalentos,Educação,Educação,Econômico,Em andamento,Nacional,Empresas,276,Deani Matosinhos,Talent Development Firm,Desenvolvimento de Potencial,Embaixador,1186,Zizele Dorneles,Siemens,Energia renovável,CTO,2
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,329,Zanildo Nogueira Aires,GE Renewable Energy,Energia,CTO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,472,Miliene Rego Bugalho Cadaval,Dior,Moda e Luxo,COO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,506,Cleidi Terra Pescada Farinha,Nestlé,Alimentos e Bebidas,Embaixador,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,516,Nadedja Valim Caminha Perdigão,CRISPR,Therapeutics Biotecnologia,COO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,565,Vanielle Vasconcelos Sacadura,Philips,Saúde e Tecnologia,COO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,643,Ariel Conde,LinkedIn,Tecnologia e Networking,CEO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,646,Claudivana Charneca,MIT,Educação e Pesquisa,CLO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,678,Juli Franco Salgado,General Electric,Tecnologia e Engenharia,CTO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,700,Jaclecio Belchior,Harvard Business School,Educação,CTO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,739,Zila Amado,Amazon,Tecnologia e Comércio,CIO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,943,Leidemar Varela Álvares,Tesla,Automotivo,COO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,1036,Anadeje Toste Rolim,Nike,Vestuário e Acessórios,CTO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,1045,Jens Câmara Duarte,DeepMind,Inteligência Artificial,CLO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,1284,Joison Lários,Google,Tecnologia e bem-estar,CEO,3
277,Projeto de Inclusão de Pessoas com Deficiência no Mercado de Trabalho,Recursos Humanos,Gestão e Recursos Humanos,"Social, Econômico",Em planejamento,Local,População,277,Cirlaine Meira,LinkedIn Learning,Desenvolvimento de Talentos,CFO,1402,Audicleia Fidalgo Vilela Espírito Santo,Google,Música e cultura,CFO,3
278,Quando Seremos Iguais?,Direitos Humanos,Direito e Governança,Social,Em andamento,Local,Empresas,278,Gleiciene Viegas Frota,John Deere,Agricultura Sustentável,COO,171,Gleicieli Severo Castelhano,Environmental Agency,Meteorologia,CCO,1
278,Quando Seremos Iguais?,Direitos Humanos,Direito e Governança,Social,Em andamento,Local,Empresas,278,Gleiciene Viegas Frota,John Deere,Agricultura Sustentável,COO,182,Sivia Alcântara,WWF,Conservação Ambiental,CHRO,2
278,Quando Seremos Iguais?,Direitos Humanos,Direito e Governança,Social,Em andamento,Local,Empresas,278,Gleiciene Viegas Frota,John Deere,Agricultura Sustentável,COO,799,Thiesa Carvalhal Chousa Picanço,Google,Tecnologia,COO,2
278,Quando Seremos Iguais?,Direitos Humanos,Direito e Governança,Social,Em andamento,Local,Empresas,278,Gleiciene Viegas Frota,John Deere,Agricultura Sustentável,COO,807,Anax Félix Moutinho Lousado,Google,Tecnologia,COO,2
278,Quando Seremos Iguais?,Direitos Humanos,Direito e Governança,Social,Em andamento,Local,Empresas,278,Gleiciene Viegas Frota,John Deere,Agricultura Sustentável,COO,1333,Claudici Vigário Maior Baião,Siemens,Transporte futuro,CLO,2
279,Estudos de Fenômenos Quânticos em Nanoestruturas,Física Quântica,Ciência e Pesquisa,Científico,Em planejamento,Nacional,Consumidores e Empresas,279,Vilene Alves Gabeira,Siemens,Tecnologia Energética,CTO,83,Genisvaldo Castro Vides,WWF,Conservação Ambiental,CTO,4
279,Estudos de Fenômenos Quânticos em Nanoestruturas,Física Quântica,Ciência e Pesquisa,Científico,Em planejamento,Nacional,Consumidores e Empresas,279,Vilene Alves Gabeira,Siemens,Tecnologia Energética,CTO,169,Fabilio Palma Rebouças Botica,Bombardier,Transporte Público,CCO,4
279,Estudos de Fenômenos Quânticos em Nanoestruturas,Física Quântica,Ciência e Pesquisa,Científico,Em planejamento,Nacional,Consumidores e Empresas,279,Vilene Alves Gabeira,Siemens,Tecnologia Energética,CTO,294,Alzemira Soeiro,H&M,Reciclagem Têxtil,CLO,4
279,Estudos de Fenômenos Quânticos em Nanoestruturas,Física Quântica,Ciência e Pesquisa,Científico,Em planejamento,Nacional,Consumidores e Empresas,279,Vilene Alves Gabeira,Siemens,Tecnologia Energética,CTO,511,Kaiany Martins Medeiros,WWF,Conservação Ambiental,CCO,4
279,Estudos de Fenômenos Quânticos em Nanoestruturas,Física Quântica,Ciência e Pesquisa,Científico,Em planejamento,Nacional,Consumidores e Empresas,279,Vilene Alves Gabeira,Siemens,Tecnologia Energética,CTO,663,Erlindo Caeiro Brasil Foquiço,Fundação Palmares,Cultura e Educação,COO,4
279,Estudos de Fenômenos Quânticos em Nanoestruturas,Física Quântica,Ciência e Pesquisa,Científico,Em planejamento,Nacional,Consumidores e Empresas,279,Vilene Alves Gabeira,Siemens,Tecnologia Energética,CTO,807,Anax Félix Moutinho Lousado,Google,Tecnologia,COO,4
